symbol	occurrences	files	first_location	disposition	binary_name_evidence	evidence_reports	action
createTJSArrayWithItems_guess	58	cpp/plugins/motionplayer/EmoteEngine.cpp; cpp/plugins/motionplayer/MotionLayerExtensions.cpp; cpp/plugins/motionplayer/PlayerCore.cpp; cpp/plugins/motionplayer/PlayerLayerQuery.cpp; cpp/plugins/motionplayer/PlayerRenderInternal.cpp; cpp/plugins/motionplayer/PlayerUpdateLayersInternal.h; cpp/plugins/motionplayer/ResourceManager.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp; cpp/plugins/motionplayer/RuntimeSupport.h	cpp/plugins/motionplayer/EmoteEngine.cpp:336	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_alias_outputs_same_object_multiple_arguments_borrowed_invalidation_four_binary_2026-08-28.md; analysis/motionplayer_layergetter_array_container_getters_four_binary_2026-08-26.md; analysis/motionplayer_quad_p_array_dictionary_owner_four_binary_2026-08-26.md; analysis/motionplayer_resourcemanager_find_motion_dispatch_array_owner_four_binary_2026-08-27.md	retain
createTJSDictionary_guess	4	cpp/plugins/motionplayer/EmoteEngine.cpp	cpp/plugins/motionplayer/EmoteEngine.cpp:176	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
createTextureCacheShellForDifferentialTest_guess	2	cpp/plugins/motionplayer/D3DAdaptor.cpp; cpp/plugins/motionplayer/D3DAdaptor.h	cpp/plugins/motionplayer/D3DAdaptor.cpp:15	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
createType3ChildPlayer_guess	2	cpp/plugins/motionplayer/NodeTree.cpp	cpp/plugins/motionplayer/NodeTree.cpp:48	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
cubicBezierBasisCache_guess	5	cpp/plugins/motionplayer/MotionRenderBackend.cpp; cpp/plugins/motionplayer/MotionRenderBackend.h; cpp/plugins/motionplayer/main.cpp	cpp/plugins/motionplayer/MotionRenderBackend.cpp:209	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
cubicBezierBasisTable_guess	8	cpp/plugins/motionplayer/MotionLayerExtensions.cpp; cpp/plugins/motionplayer/MotionRenderBackend.cpp; cpp/plugins/motionplayer/MotionRenderBackend.h	cpp/plugins/motionplayer/MotionLayerExtensions.cpp:143	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_bezier_basis_tessellation_four_binary_2026-08-27.md; analysis/motionplayer_d3d_mesh_submit_repeat_cells_four_binary_2026-08-27.md	retain
cubicBezierBasis_guess	5	cpp/plugins/motionplayer/MotionBezierPatch.h	cpp/plugins/motionplayer/MotionBezierPatch.h:20	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
cubicBezierListHorizontalWeights_guess	2	cpp/plugins/motionplayer/MotionLayerExtensions.cpp	cpp/plugins/motionplayer/MotionLayerExtensions.cpp:282	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
cubicBezierListVerticalWeights_guess	2	cpp/plugins/motionplayer/MotionLayerExtensions.cpp	cpp/plugins/motionplayer/MotionLayerExtensions.cpp:293	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
cubicBezierSingleHorizontalWeights_guess	2	cpp/plugins/motionplayer/MotionLayerExtensions.cpp	cpp/plugins/motionplayer/MotionLayerExtensions.cpp:260	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
cubicBezierSingleVerticalWeights_guess	2	cpp/plugins/motionplayer/MotionLayerExtensions.cpp	cpp/plugins/motionplayer/MotionLayerExtensions.cpp:271	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
currentDispatchForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1174	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
dampAnchorOpacity_guess	2	cpp/plugins/motionplayer/PlayerUpdateAnchor.cpp; cpp/plugins/motionplayer/PlayerUpdateLayersInternal.h	cpp/plugins/motionplayer/PlayerUpdateAnchor.cpp:95	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
dampAnchorPackedColor_guess	2	cpp/plugins/motionplayer/PlayerUpdateAnchor.cpp; cpp/plugins/motionplayer/PlayerUpdateLayersInternal.h	cpp/plugins/motionplayer/PlayerUpdateAnchor.cpp:143	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
decodeKrkrAtlasRecord_guess	2	cpp/plugins/motionplayer/PlayerResource.cpp	cpp/plugins/motionplayer/PlayerResource.cpp:301	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
decodeObjSourceRL32_guess	2	cpp/plugins/motionplayer/SourceCache.cpp	cpp/plugins/motionplayer/SourceCache.cpp:266	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
decodeObjSourceRL8_guess	2	cpp/plugins/motionplayer/SourceCache.cpp	cpp/plugins/motionplayer/SourceCache.cpp:241	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
decodePsbRL32_guess	2	cpp/plugins/motionplayer/PlayerResource.cpp	cpp/plugins/motionplayer/PlayerResource.cpp:269	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
decodePsbRL8_guess	2	cpp/plugins/motionplayer/PlayerResource.cpp	cpp/plugins/motionplayer/PlayerResource.cpp:238	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
decrementWrapping32_guess	5	cpp/plugins/motionplayer/PlayerFrameProgress.cpp; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp	cpp/plugins/motionplayer/PlayerFrameProgress.cpp:189	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
defaultBezierPatchPoints_guess	9	cpp/plugins/motionplayer/MotionBezierPatch.h; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/PlayerUpdateLayersInternal.h; cpp/plugins/motionplayer/main.cpp	cpp/plugins/motionplayer/MotionBezierPatch.h:75	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
defaultHint_guess	4	cpp/plugins/motionplayer/PlayerResource.cpp	cpp/plugins/motionplayer/PlayerResource.cpp:899	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
deformChildByParentBezierPatch_guess	2	cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/PlayerUpdateLayersInternal.h	cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp:1459	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
deltaTimeForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:835	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
dispatchFindSource_guess	4	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerRender.cpp; cpp/plugins/motionplayer/PlayerResource.cpp	cpp/plugins/motionplayer/Player.h:1304	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
dispatchPendingEventsForDifferentialTest_guess	1	cpp/plugins/motionplayer/Player.h	cpp/plugins/motionplayer/Player.h:1185	TEST_ONLY_LOCAL_LABEL	Unregistered test seam; not a claimed reference source identifier		retain
dispatchPendingEvents_guess	4	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerFrameProgress.cpp	cpp/plugins/motionplayer/Player.h:568	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
divisionMemberHint_guess	5	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerLayerQuery.cpp; cpp/plugins/motionplayer/PlayerTimeline.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:184	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
divxMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerLayerQuery.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:101	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
divyMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerLayerQuery.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:102	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
dormantRecord64_guess	1	cpp/plugins/motionplayer/MotionNode.h	cpp/plugins/motionplayer/MotionNode.h:287	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
dormantString_guess	1	cpp/plugins/motionplayer/MotionNode.h	cpp/plugins/motionplayer/MotionNode.h:271	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
doubleToUnsignedIntTowardZeroSaturated_guess	6	cpp/plugins/motionplayer/PlayerInternal.h; cpp/plugins/motionplayer/PlayerRenderInternal.cpp; cpp/plugins/motionplayer/PlayerUpdateLayerEval.cpp; cpp/plugins/motionplayer/PlayerUpdateLayersInternal.h	cpp/plugins/motionplayer/PlayerInternal.h:382	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_fp_to_integer_saturation_truncation_wrap_rounding_four_binary_2026-08-28.md	retain
drawBezierControlFrame_guess	2	cpp/plugins/motionplayer/MotionLayerExtensions.cpp	cpp/plugins/motionplayer/MotionLayerExtensions.cpp:621	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
drawBezierPatchFrameMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerRenderInternal.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:243	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
drawBezierPatchMeshFrameMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerRenderInternal.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:242	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
drawBeziersMemberHint_guess	5	cpp/plugins/motionplayer/MotionLayerExtensions.cpp	cpp/plugins/motionplayer/MotionLayerExtensions.cpp:26	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
drawGridDebug_guess	3	cpp/plugins/motionplayer/MotionLayerExtensions.cpp	cpp/plugins/motionplayer/MotionLayerExtensions.cpp:527	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
drawGridFrame_guess	3	cpp/plugins/motionplayer/MotionLayerExtensions.cpp	cpp/plugins/motionplayer/MotionLayerExtensions.cpp:455	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
drawLayerMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/RuntimeSupport.cpp; cpp/plugins/motionplayer/SourceCache.cpp	cpp/plugins/motionplayer/MotionDispatch.h:289	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
drawLineMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerRenderInternal.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:244	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
drawLinesMemberHint_guess	5	cpp/plugins/motionplayer/MotionLayerExtensions.cpp	cpp/plugins/motionplayer/MotionLayerExtensions.cpp:25	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
drawMeshFrameMemberHint_guess	3	cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/PlayerRenderInternal.cpp; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/MotionDispatch.h:241	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
drawRenderItemFrame_guess	5	cpp/plugins/motionplayer/PlayerRenderExecute.cpp; cpp/plugins/motionplayer/PlayerRenderInternal.cpp; cpp/plugins/motionplayer/PlayerRenderInternal.h; cpp/plugins/motionplayer/PlayerRenderTargets.cpp	cpp/plugins/motionplayer/PlayerRenderExecute.cpp:700	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
drawToLayerRecursive_guess	5	cpp/plugins/motionplayer/EmotePlayer.cpp; cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerTimeline.cpp; cpp/plugins/motionplayer/main.cpp	cpp/plugins/motionplayer/EmotePlayer.cpp:549	PRESERVE_BINDING_LOCAL_LABEL	The script name/binding is four-target evidenced, but the stripped binaries do not expose this local C++ source identifier	analysis/motionplayer_player_clear_four_binary_2026-08-26.md; analysis/motionplayer_registration_strings_arguments_bindings_final_reconciliation_2026-08-27.md	retain
drawToTexture_guess	3	cpp/plugins/motionplayer/EmotePlayer.cpp; cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerRenderTargets.cpp	cpp/plugins/motionplayer/EmotePlayer.cpp:173	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
emitPreparedLeafLayerCopy_guess	3	cpp/plugins/motionplayer/Player.h; cpp/plugins/motionplayer/PlayerRenderExecute.cpp	cpp/plugins/motionplayer/Player.h:660	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess	analysis/motionplayer_build_render_commands_four_binary_2026-08-27.md	retain
emoteBustChainBRateHint_guess	3	cpp/plugins/motionplayer/EmoteSpring.cpp; cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/EmoteSpring.cpp:351	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
emoteBustChainBendSpdHint_guess	3	cpp/plugins/motionplayer/EmoteSpring.cpp; cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/EmoteSpring.cpp:360	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
emoteBustChainBendVolHint_guess	3	cpp/plugins/motionplayer/EmoteSpring.cpp; cpp/plugins/motionplayer/MotionDispatch.h; cpp/plugins/motionplayer/RuntimeSupport.cpp	cpp/plugins/motionplayer/EmoteSpring.cpp:363	PRESERVE_NO_SOURCE_NAME_EVIDENCE	Semantic body/layout evidence exists where mapped; no trustworthy four-target source-level identifier evidence authorizes removing _guess		retain
